route_id,service_id,trip_id,trip_headsign,trip_destination,trip_short_name,trip_route_name,direction_id,pub_dir_id,block_id,rm_block_id,shape_id
903-77,20200523-Weekend-01,552-B-903.0N-1217-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,552,552-B,9030256
903-77,20200523-Weekend-01,553-B-903.0N-1247-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,553,553-B,9030256
444-77,20200523-Weekend-01,501-RL-444.2N-1241-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,501,501-RL,4440301
445-77,20200523-Weekend-01,506-RL-445.0E-1334-20200523-Weekend-01,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,506,506-RL,4450162
903-77,20200523-Weekend-01,552-B-903.0N-1317-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,552,552-B,9030256
903-77,20200523-Weekend-01,553-B-903.0N-1347-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,553,553-B,9030256
444-77,20200523-Weekend-01,503-RL-444.1N-1339-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,503,503-RL,4440300
440-77,20200523-Weekend-01,504-RL-440.0N-1343-20200523-Weekend-01,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,504,504-RL,4400277
445-77,20200523-Weekend-01,508-RL-445.0E-1434-20200523-Weekend-01,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,508,508-RL,4450162
903-77,20200523-Weekend-01,554-B-903.0N-1417-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,554,554-B,9030256
903-77,20200523-Weekend-01,553-B-903.0N-1447-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,553,553-B,9030256
444-77,20200523-Weekend-01,509-RL-444.2N-1441-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,509,509-RL,4440301
445-77,20200523-Weekend-01,507-RL-445.0E-1534-20200523-Weekend-01,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,507,507-RL,4450162
903-77,20200523-Weekend-01,554-B-903.0N-1517-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,554,554-B,9030256
903-77,20200523-Weekend-01,553-B-903.0N-1547-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,553,553-B,9030256
444-77,20200523-Weekend-01,510-RL-444.1N-1539-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,510,510-RL,4440300
440-77,20200523-Weekend-01,506-RL-440.0N-1543-20200523-Weekend-01,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,506,506-RL,4400277
445-77,20200523-Weekend-01,506-RL-445.0E-1634-20200523-Weekend-01,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,506,506-RL,4450162
903-77,20200523-Weekend-01,554-B-903.0N-1617-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,554,554-B,9030256
903-77,20200523-Weekend-01,555-B-903.0N-1647-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,555,555-B,9030256
444-77,20200523-Weekend-01,509-RL-444.2N-1641-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,509,509-RL,4440301
440-77,20200523-Weekend-01,508-RL-440.0N-1643-20200523-Weekend-01,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,508,508-RL,4400277
445-77,20200523-Weekend-01,508-RL-445.0E-1734-20200523-Weekend-01,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,508,508-RL,4450162
903-77,20200523-Weekend-01,554-B-903.0N-1717-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,554,554-B,9030256
903-77,20200523-Weekend-01,555-B-903.0N-1747-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,555,555-B,9030256
444-77,20200523-Weekend-01,510-RL-444.1N-1739-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,510,510-RL,4440300
440-77,20200523-Weekend-01,507-RL-440.0N-1743-20200523-Weekend-01,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,507,507-RL,4400277
445-77,20200523-Weekend-01,507-RL-445.0E-1834-20200523-Weekend-01,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,507,507-RL,4450162
903-77,20200523-Weekend-01,556-B-903.0N-1817-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,556,556-B,9030256
903-77,20200523-Weekend-01,555-B-903.0N-1847-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,555,555-B,9030256
444-77,20200523-Weekend-01,509-RL-444.2N-1841-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,509,509-RL,4440301
440-77,20200523-Weekend-01,506-RL-440.0N-1843-20200523-Weekend-01,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,506,506-RL,4400277
445-77,20200523-Weekend-01,506-RL-445.0E-1934-20200523-Weekend-01,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,506,506-RL,4450162
903-77,20200523-Weekend-01,556-B-903.0N-1917-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,556,556-B,9030256
903-77,20200523-Weekend-01,555-B-903.0N-1947-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,555,555-B,9030256
444-77,20200523-Weekend-01,510-RL-444.1N-1939-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,510,510-RL,4440300
440-77,20200523-Weekend-01,508-RL-440.0N-1943-20200523-Weekend-01,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,508,508-RL,4400277
445-77,20200523-Weekend-01,508-RL-445.0E-2034-20200523-Weekend-01,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,508,508-RL,4450162
903-77,20200523-Weekend-01,556-B-903.0N-2017-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,556,556-B,9030256
903-77,20200523-Weekend-01,555-B-903.0N-2047-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,555,555-B,9030256
444-77,20200523-Weekend-01,509-RL-444.2N-2041-20200523-Weekend-01,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,509,509-RL,4440301
903-77,20200523-Weekend-01,556-B-903.0N-2117-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,556,556-B,9030256
903-77,20200523-Weekend-01,555-B-903.0N-2147-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,555,555-B,9030256
903-77,20200523-Weekend-01,556-B-903.0N-2217-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,556,556-B,9030256
903-77,20200523-Weekend-01,555-B-903.0N-2247-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,555,555-B,9030256
903-77,20200523-Weekend-01,556-B-903.0N-2317-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,556,556-B,9030256
903-77,20200523-Weekend-01,551-B-903.0S-0712-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,551,551-B,9030260
444-77,20200523-Weekend-01,501-RL-444.1S-0742-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,501,501-RL,4440288
903-77,20200523-Weekend-01,552-B-903.0S-0742-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,552,552-B,9030260
440-77,20200523-Weekend-01,505-RL-440.0S-0800-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,505,505-RL,4400276
903-77,20200523-Weekend-01,551-B-903.0S-0812-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,551,551-B,9030260
445-77,20200523-Weekend-01,502-RL-445.0W-0810-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,502,502-RL,4450140
903-77,20200523-Weekend-01,552-B-903.0S-0842-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,552,552-B,9030260
444-77,20200523-Weekend-01,503-RL-444.1S-0842-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,503,503-RL,4440288
440-77,20200523-Weekend-01,502-RL-440.0S-0900-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,502,502-RL,4400276
903-77,20200523-Weekend-01,551-B-903.0S-0915-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,551,551-B,9030260
445-77,20200523-Weekend-01,504-RL-445.0W-0910-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,504,504-RL,4450140
444-77,20200523-Weekend-01,501-RL-444.2S-0942-20200523-Weekend-01,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,501,501-RL,4440289
903-77,20200523-Weekend-01,552-B-903.0S-0946-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,552,552-B,9030260
440-77,20200523-Weekend-01,504-RL-440.0S-1000-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,504,504-RL,4400276
903-77,20200523-Weekend-01,551-B-903.0S-1016-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,551,551-B,9030261
445-77,20200523-Weekend-01,505-RL-445.0W-1010-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,505,505-RL,4450140
444-77,20200523-Weekend-01,503-RL-444.1S-1042-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,503,503-RL,4440288
903-77,20200523-Weekend-01,552-B-903.0S-1046-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,552,552-B,9030260
440-77,20200523-Weekend-01,505-RL-440.0S-1100-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,505,505-RL,4400276
903-77,20200523-Weekend-01,553-B-903.0S-1116-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,553,553-B,9030260
445-77,20200523-Weekend-01,502-RL-445.0W-1110-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,502,502-RL,4450140
444-77,20200523-Weekend-01,501-RL-444.2S-1142-20200523-Weekend-01,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,501,501-RL,4440289
903-77,20200523-Weekend-01,552-B-903.0S-1146-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,552,552-B,9030260
903-77,20200523-Weekend-01,553-B-903.0S-1216-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,553,553-B,9030260
445-77,20200523-Weekend-01,504-RL-445.0W-1210-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,504,504-RL,4450140
444-77,20200523-Weekend-01,503-RL-444.1S-1242-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,503,503-RL,4440288
903-77,20200523-Weekend-01,552-B-903.0S-1246-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,552,552-B,9030260
440-77,20200523-Weekend-01,504-RL-440.0S-1300-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,504,504-RL,4400276
903-77,20200523-Weekend-01,553-B-903.0S-1316-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,553,553-B,9030260
445-77,20200523-Weekend-01,505-RL-445.0W-1310-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,505,505-RL,4450140
444-77,20200523-Weekend-01,501-RL-444.2S-1342-20200523-Weekend-01,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,501,501-RL,4440289
903-77,20200523-Weekend-01,554-B-903.0S-1346-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,554,554-B,9030260
903-77,20200523-Weekend-01,553-B-903.0S-1416-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,553,553-B,9030260
445-77,20200523-Weekend-01,506-RL-445.0W-1410-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,506,506-RL,4450140
444-77,20200523-Weekend-01,503-RL-444.1S-1442-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,503,503-RL,4440288
903-77,20200523-Weekend-01,554-B-903.0S-1446-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,554,554-B,9030260
440-77,20200523-Weekend-01,506-RL-440.0S-1500-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,506,506-RL,4400276
903-77,20200523-Weekend-01,553-B-903.0S-1516-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,553,553-B,9030260
445-77,20200523-Weekend-01,508-RL-445.0W-1510-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,508,508-RL,4450140
444-77,20200523-Weekend-01,509-RL-444.2S-1542-20200523-Weekend-01,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,509,509-RL,4440289
903-77,20200523-Weekend-01,554-B-903.0S-1546-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,554,554-B,9030260
440-77,20200523-Weekend-01,508-RL-440.0S-1600-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,508,508-RL,4400276
903-77,20200523-Weekend-01,553-B-903.0S-1616-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,553,553-B,9030261
445-77,20200523-Weekend-01,507-RL-445.0W-1610-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,507,507-RL,4450140
444-77,20200523-Weekend-01,510-RL-444.1S-1642-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,510,510-RL,4440288
903-77,20200523-Weekend-01,554-B-903.0S-1646-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,554,554-B,9030260
440-77,20200523-Weekend-01,507-RL-440.0S-1700-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,507,507-RL,4400276
903-77,20200523-Weekend-01,555-B-903.0S-1716-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,555,555-B,9030260
445-77,20200523-Weekend-01,506-RL-445.0W-1710-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,506,506-RL,4450140
444-77,20200523-Weekend-01,509-RL-444.2S-1742-20200523-Weekend-01,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,509,509-RL,4440289
903-77,20200523-Weekend-01,556-B-903.0S-1746-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,556,556-B,9030260
440-77,20200523-Weekend-01,506-RL-440.0S-1800-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,506,506-RL,4400276
903-77,20200523-Weekend-01,555-B-903.0S-1816-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,555,555-B,9030260
445-77,20200523-Weekend-01,508-RL-445.0W-1810-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,508,508-RL,4450140
444-77,20200523-Weekend-01,510-RL-444.1S-1842-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,510,510-RL,4440288
903-77,20200523-Weekend-01,556-B-903.0S-1846-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,556,556-B,9030260
440-77,20200523-Weekend-01,508-RL-440.0S-1900-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,508,508-RL,4400276
903-77,20200523-Weekend-01,555-B-903.0S-1916-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,555,555-B,9030260
445-77,20200523-Weekend-01,507-RL-445.0W-1910-20200523-Weekend-01,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,507,507-RL,4450140
444-77,20200523-Weekend-01,509-RL-444.2S-1942-20200523-Weekend-01,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,509,509-RL,4440289
903-77,20200523-Weekend-01,556-B-903.0S-1946-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,556,556-B,9030260
440-77,20200523-Weekend-01,507-RL-440.0S-2000-20200523-Weekend-01,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,507,507-RL,4400276
903-77,20200523-Weekend-01,555-B-903.0S-2016-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,555,555-B,9030260
903-77,20200523-Weekend-01,556-B-903.0S-2046-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,556,556-B,9030260
444-77,20200523-Weekend-01,510-RL-444.1S-2042-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,510,510-RL,4440288
903-77,20200523-Weekend-01,555-B-903.0S-2116-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,555,555-B,9030260
444-77,20200523-Weekend-01,509-RL-444.1S-2142-20200523-Weekend-01,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,509,509-RL,4440288
903-77,20200523-Weekend-01,556-B-903.0S-2146-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,556,556-B,9030260
903-77,20200523-Weekend-01,555-B-903.0S-2216-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,555,555-B,9030260
903-77,20200523-Weekend-01,556-B-903.0S-2246-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,556,556-B,9030260
903-77,20200523-Weekend-01,555-B-903.0S-2330-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,555,555-B,9030261
903-77,20200523-Weekend-01,556-B-903.0S-0005-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,556,556-B,9030261
903-77,20200523-Weekend-01,551-B-903.0S-0612-20200523-Weekend-01,"SOUTHBOUND TO APPLE VALLEY","APPLE VALLEY",903,903,0,Southbound,551,551-B,9030260
903-77,20200523-Weekend-01,551-B-903.0N-0348-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,551,551-B,9030256
903-77,20200523-Weekend-01,551-B-903.0N-0438-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,551,551-B,9030256
903-77,20200523-Weekend-01,551-B-903.0N-0538-20200523-Weekend-01,"NORTHBOUND TO MALL OF AMERICA","MALL OF AMERICA",903,903,1,Northbound,551,551-B,9030256
495-77,20200523-Weekend-01,511-RL-495.1E-0546-20200523-Weekend-01,"495A MALL OF AMERICA/via SHENANDOAH","MALL OF AMERICA/via SHENANDOAH",495A,495A,0,Eastbound,511,511-RL,4950122
495-77,20200523-Weekend-01,512-RL-495.1E-0616-20200523-Weekend-01,"495A MALL OF AMERICA/via SHENANDOAH","MALL OF AMERICA/via SHENANDOAH",495A,495A,0,Eastbound,512,512-RL,4950122
495-77,20200523-Weekend-01,512-RL-495.2E-0846-20200523-Weekend-01,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,512,512-RL,4950123
495-77,20200523-Weekend-01,511-RL-495.3E-0936-20200523-Weekend-01,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,511,511-RL,4950124
495-77,20200523-Weekend-01,512-RL-495.3E-1036-20200523-Weekend-01,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,512,512-RL,4950124
495-77,20200523-Weekend-01,513-RL-495.3E-1136-20200523-Weekend-01,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,513,513-RL,4950124
495-77,20200523-Weekend-01,512-RL-495.0E-1236-20200523-Weekend-01,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,512,512-RL,4950125
495-77,20200523-Weekend-01,514-RL-495.2E-1446-20200523-Weekend-01,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,514,514-RL,4950123
495-77,20200523-Weekend-01,513-RL-495.0E-1536-20200523-Weekend-01,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,513,513-RL,4950125
495-77,20200523-Weekend-01,513-RL-495.1E-1716-20200523-Weekend-01,"495A MALL OF AMERICA/via SHENANDOAH","MALL OF AMERICA/via SHENANDOAH",495A,495A,0,Eastbound,513,513-RL,4950122
495-77,20200523-Weekend-01,514-RL-495.2E-1846-20200523-Weekend-01,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,514,514-RL,4950123
495-77,20200523-Weekend-01,515-RL-495.3E-1936-20200523-Weekend-01,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,515,515-RL,4950124
495-77,20200523-Weekend-01,514-RL-495.0E-2032-20200523-Weekend-01,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,514,514-RL,4950125
495-77,20200523-Weekend-01,515-RL-495.3E-2132-20200523-Weekend-01,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,515,515-RL,4950124
495-77,20200523-Weekend-01,510-RL-495.0E-2225-20200523-Weekend-01,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,510,510-RL,4950125
495-77,20200523-Weekend-01,515-RL-495.0E-2325-20200523-Weekend-01,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,515,515-RL,4950125
495-77,20200523-Weekend-01,511-RL-495.1W-0500-20200523-Weekend-01,"495A MARSCHALL RD STATION/SHENANDOAH","MARSCHALL RD STATION/SHENANDOAH",495A,495A,1,Westbound,511,511-RL,4950126
495-77,20200523-Weekend-01,512-RL-495.1W-0530-20200523-Weekend-01,"495A MARSCHALL RD STATION/SHENANDOAH","MARSCHALL RD STATION/SHENANDOAH",495A,495A,1,Westbound,512,512-RL,4950126
495-77,20200523-Weekend-01,505-RL-495.2W-0552-20200523-Weekend-01,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,505,505-RL,4950127
495-77,20200523-Weekend-01,511-RL-495.2W-0652-20200523-Weekend-01,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,511,511-RL,4950127
495-77,20200523-Weekend-01,512-RL-495.2W-0758-20200523-Weekend-01,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,512,512-RL,4950127
495-77,20200523-Weekend-01,511-RL-495.3W-0853-20200523-Weekend-01,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,511,511-RL,4950129
495-77,20200523-Weekend-01,512-RL-495.3W-0953-20200523-Weekend-01,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,512,512-RL,4950129
495-77,20200523-Weekend-01,511-RL-495.3W-1053-20200523-Weekend-01,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,511,511-RL,4950129
495-77,20200523-Weekend-01,512-RL-495.0W-1159-20200523-Weekend-01,"495 MARSCHALL RD STATION","MARSCHALL RD STATION",495,495,1,Westbound,512,512-RL,4950128
495-77,20200523-Weekend-01,513-RL-495.2W-1252-20200523-Weekend-01,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,513,513-RL,4950127
495-77,20200523-Weekend-01,514-RL-495.2W-1358-20200523-Weekend-01,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,514,514-RL,4950127
495-77,20200523-Weekend-01,513-RL-495.0W-1459-20200523-Weekend-01,"495 MARSCHALL RD STATION","MARSCHALL RD STATION",495,495,1,Westbound,513,513-RL,4950128
